JAP;FR;COUNT;OUPS
Yes, well, the Song of the Ancients. Let's see...;Oui, bon, le chant des Anciens... Voyons voir...;248;Yes, well, the Song of the Ancients. Let's see...
Oh, gods. That's it. ...That's IT!;Grands dieux#! J'ai compris#!;249;Oh, gods. That's it. ...That's IT!
...Wh-what's it?;... Qu'as-tu compris#?;250;...Wh-what's it?
If the black book spreads chaos─if it spreads the Black Scrawl─then the white book must be able to cure it!;Si le livre noir disperse les germes d'une maladie, par exemple ceux de la nécrose runique, alors le livre blanc doit pouvoir les détruire#!;251;If the black book spreads chaos─if it spreads the Black Scrawl─then the white book must be able to cure it!
I need to find these Sealed Verses...;Il faut que je trouve ces vers scellés...;252;I need to find these Sealed Verses...
Perhaps the matter I infused in the shrine is one of these Sealed Verses of which you speak.;Ce que j'ai absorbé dans le temple est peut-être ce dont tu parles.;253;Perhaps the matter I infused in the shrine is one of these Sealed Verses of which you speak.
Yeah, I think you're right, Weiss. And that means you're gonna save Yonah.;Oui, je crois que tu as raison, Weiss, et ça veut dire que tu sauveras ma petite fille.;254;Yeah, I think you're right, Weiss. And that means you're gonna save Yonah.
Guys, don't get too excited. This is just some old legend.;Du calme, ce n'est qu'une vieille légende.;255;Guys, don't get too excited. This is just some old legend.
Weiss is real enough, isn't he?;Weiss est bien réel, non#?;256;Weiss is real enough, isn't he?
And if he's real, the rest of it must be, too. He can cure the Black Scrawl...I know it.;Et s'il existe, le reste doit aussi être vrai. Il peut guérir la nécrose runique, j'en suis certain.;257;And if he's real, the rest of it must be, too. He can cure the Black Scrawl...I know it.
And yet you know nothing regarding the whereabouts of Grimoire Noir?;Cependant, tu ne sais pas où se trouve le Grimoire Noir, Popola ?;258;And yet you know nothing regarding the whereabouts of Grimoire Noir?
Sorry, but there's nothing about that in any of the records.;Il n'y a rien à ce sujet dans les archives, désolée.;259;Sorry, but there's nothing about that in any of the records.
What we do know is that there's a number of these Sealed Verses out there.;Ce dont nous sommes certains, c'est qu'il existe plusieurs de ces vers scellés à travers le monde.;260;What we do know is that there's a number of these Sealed Verses out there.
And it also appears that the Shades you fight and these Verses are intrinsically linked.;Et il semblerait aussi que ces Ombres que tu as combattues y sont intrinsèquement liées, <NIER>.;261;And it also appears that the Shades you fight and these Verses are intrinsically linked.
Fine. Then I kill 'em all and take what I need.;Très bien. Je les éliminerai toutes et j'obtiendrai ce dont j'ai besoin.;262;Fine. Then I kill 'em all and take what I need.
Have you gone completely mad?;Aurais-tu perdu la tête ?;263;Have you gone completely mad?
What an absurdly reckless plan!;Quel plan absurde et irresponsable !;264;What an absurdly reckless plan!
I won't stand around while my sister dies! Tell me where to find 'em!;Je ne vais pas rester ici à rien faire alors que ma fille est mourante ! Dis-moi où je peux les trouver !;265;I won't stand around while my sister dies! Tell me where to find 'em!
Now wait just one minute!;Mais attends !;266;Now wait just one minute!
You're really going to do this, huh?;Tu comptes vraiment le faire, n'est-ce pas ?;268;You're really going to do this, huh?
Well, all right...;Bon, d'accord...;269;Well, all right...
I've heard the Shades are gathering near a village called The Aerie.;J'ai entendu dire que les Ombres se rassemblent près d'un village appelé l'Aire.;270;I've heard the Shades are gathering near a village called The Aerie.
It's past the bridge on the northern plains. They should be done with the repairs by now.;Il est situé de l'autre côté du pont de la plaine septentrionale.;271;It's past the bridge on the northern plains. They should be done with the repairs by now.
I marked it on your map for you.;Celui-ci devrait maintenant être réparé. J'ai noté son emplacement sur ta carte.;272;I marked it on your map for you.
Maybe you could find one of the Sealed Verses there.;Tu pourras peut-être y trouver un des vers scellés.;273;Maybe you could find one of the Sealed Verses there.
And be careful...;Et soyez prudents...;274;And be careful...
Good luck, you two.;Bonne chance.;275;Good luck, you two.
Whoa—wait, wait. You're actually going to go find the Sealed Verses?;Oh, une petite minute ! Tu vas vraiment aller à la recherche des vers scellés ?;276;Whoa—wait, wait. You're actually going to go find the Sealed Verses?
Yeah.;Oui.;277;Yeah.
But that's crazytown! You know how hard that's gonna be!?;Mais c'est de la folie ! Tu te rends compte à quel point ce sera difficile ?!;278;But that's crazytown! You know how hard that's gonna be!?
...Not as hard as watching Yonah die.;... Pas aussi difficile que de regarder Yonah mourir.;279;...Not as hard as watching Yonah die.
I promise I'll be safe, Brother. I'll wait right here and not get into any trouble.;Il ne m'arrivera rien, papa. Je te le promets. Je vais t'attendre ici et je ne ferai pas de bêtises.;280;I promise I'll be safe, Brother. I'll wait right here and not get into any trouble.
I'll even drink that medicine Popola made, even though it's really gross.;Je boirai même le remède qu'a préparé Popola, même s'il est dégoûtant.;281;I'll even drink that medicine Popola made, even though it's really gross.
Just...just come back for me. Okay?;Mais promets-moi que tu reviendras bientôt, d'accord ?;282;Just...just come back for me. Okay?
It appears to be deserted.;On dirait qu'il n'y a personne.;283;It appears to be deserted.
This must be the chief's house...;Ce doit être la demeure du chef...;284;This must be the chief's house...
What is it!?;Qu'y a-t-il ?!;285;What is it!?
What's that?;Qu'est-ce que c'est ?;286;What's that?
Nice flowers.;Jolies fleurs.;287;Nice flowers.
Those are Lunar Tears, legendary flowers of almost perfect beauty.;Ce sont des larmes lunaires, des fleurs légendaires d'une beauté quasi parfaite.;288;Those are Lunar Tears, legendary flowers of almost perfect beauty.
That's...that's the flower I told Yonah about.;C'est... c'est la fleur dont je parlais à Yonah.;289;That's...that's the flower I told Yonah about.
Hey there.;Ça va#?;291;Hey there.
Why did you save me?;Pourquoi tu m'as sauvée#?;292;Why did you save me?
Because you're human.;Parce que tu es humaine.;293;Because you're human.
Apparently you don't see too well.;Tu m'as pas regardée de près, on dirait.;294;Apparently you don't see too well.
We've not the time to debate your humanity, woman!;Nous n'avons pas le temps de discuter ton humanité#!;295;We've not the time to debate your humanity, woman!
Look, you're half-human, I'm being followed by a talking book. Let's call it even.;Tu es à moitié humaine et je suis accompagné d'un livre qui parle. Nous sommes quittes.;297;Look, you're half-human, I'm being followed by a talking book. Let's call it even.
...My name's Kainé.;… Je m'appelle Kainé.;298;...My name's Kainé.
Ah! A name we heard back in the village.;Ah#! Nous avons entendu ce nom au village.;299;Ah! A name we heard back in the village.
Look, nothing good is gonna happen if you stick with me. Why don't you take off?;écoute, tu t'attireras que des ennuis en restant avec moi. Tu ferais mieux de partir.;300;Look, nothing good is gonna happen if you stick with me. Why don't you take off?
Oh, and one more thing...;Oh, et j'oubliais...;301;Oh, and one more thing...
I'm hunting that thing. You stay the hell away from it.;Cette Ombre est ma proie. Je te défends de t'en approcher.;303;I'm hunting that thing. You stay the hell away from it.
Get lost already.;Fous-moi la paix.;304;Get lost already.
Hmm, what next...;Hum... Que devrions-nous faire#?;305;Hmm, what next...
<LIST=1089>Go talk to Popola.</LIST>;<LIST=1089>Allons voir Popola.</LIST>;306;<LIST=1089>Go talk to Popola.</LIST>
<LIST=1090>Go check on Yonah.</LIST>;<LIST=1090>Allons voir Yonah.</LIST>;307;<LIST=1090>Go check on Yonah.</LIST>
We need some leads. Let's go talk to Popola.;Nous avons besoin de plus d'informations. Allons voir Popola.;310;We need some leads. Let's go talk to Popola.
I'm worried about Yonah. Let's go see how she's doing.;Je me fais du souci pour Yonah. Allons la voir.;311;I'm worried about Yonah. Let's go see how she's doing.
A Shade of that size? Within The Aerie?;Une Ombre de cette taille#? À l'intérieur de l'Aire#?;312;A Shade of that size? Within The Aerie?
Yeah. Damn near took my head off, too.;Oui, et j'ai eu de la chance de m'en tirer.;313;Yeah. Damn near took my head off, too.
Got a letter for you.;J'ai une lettre pour toi.;314;Got a letter for you.
Oh, thank you.;Merci.;315;Oh, thank you.
...Oh dear.;... Oh non.;316;...Oh dear.
What's wrong?;Qu'y a-t-il#?;317;What's wrong?
It's from the mayor of Seafront. He says that a horde of Shades have appeared in The Aerie.;Le maire de Littoral croit que des Ombres pourraient avoir envahi l'Aire.;318;It's from the mayor of Seafront. He says that a horde of Shades have appeared in The Aerie.
That's bad news. My weapon was damn near useless against the one we faced there.;Ça ne me dit rien qui vaille. Mon arme ne m'a pas servi à grand-chose contre l'Ombre géante que nous avons combattue là-bas.;319;That's bad news. My weapon was damn near useless against the one we faced there.
Perhaps there's some way to strengthen that weapon of yours?;Saurais-tu comment <NIER> pourrait améliorer son épée, Popola#?;320;Perhaps there's some way to strengthen that weapon of yours?
There's a shop at the entrance to the Junk Heap that might be able to help.;Il y a une armurerie à l'entrée de la montagne des robots. Le forgeron pourra sans doute te prêter main-forte.;321;There's a shop at the entrance to the Junk Heap that might be able to help.
If you bring them raw materials, they can make new and powerful weapons.;Si tu lui apportes les matériaux nécessaires, il forgera des armes plus puissantes.;322;If you bring them raw materials, they can make new and powerful weapons.
Interesting. Guess I'll pay 'em a visit.;Bien, j'irai y jeter un coup d'œil.;323;Interesting. Guess I'll pay 'em a visit.
Oh, but it's not free, you know.;Au fait, ses services ne sont pas gratuits.;324;Oh, but it's not free, you know.
It'll cost you around 1,000 gold or so.;Ça devrait te coûter environ 1000G.;325;It'll cost you around 1,000 gold or so.
If you need money, try visiting the tavern.;Si tu as besoin d'argent, va à la taverne.;326;If you need money, try visiting the tavern.
That's usually where people go if they're looking to hire someone.;C'est là que se rassemblent les gens qui désirent embaucher quelqu'un.;327;That's usually where people go if they're looking to hire someone.
Thanks. I appreciate it.;Merci. J'apprécie ton aide.;328;Thanks. I appreciate it.
Got it.;D'accord.;329;Got it.
If you need money, try visiting the tavern.;Si tu as besoin d'argent, va à la taverne.;330;If you need money, try visiting the tavern.
That's usually where people go if they're looking to hire someone.;C'est là que se rassemblent les gens qui désirent embaucher quelqu'un.;331;That's usually where people go if they're looking to hire someone.
Thanks. I appreciate it.;Merci. J'apprécie ton aide.;332;Thanks. I appreciate it.
Thanks.;Merci.;333;Thanks.
I know I'm really sick, but I'm trying to hang in there.;Je sais que je suis gravement malade, mais je tiens bon.;334;I know I'm really sick, but I'm trying to hang in there.
I know how hard you're trying, so I'm trying my hardest too.;Tu travailles dur pour moi, alors j'essaie de faire de mon mieux.;335;I know how hard you're trying, so I'm trying my hardest too.
